"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_source.label"
"United States","Children in employment by sex, age and economic activity (thousands)","LFS - Current Population Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2018",19.163,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Children in employment by sex, age and economic activity (thousands)","LFS - Current Population Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2018",29.45,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Children in employment by sex, age and economic activity (thousands)","LFS - Current Population Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2018",1021.117,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2017",120.439,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2017",26.109,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2017",22.839,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2017",66.836,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Not classified","2017",4.655,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2017",243.033,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2017",48.791,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2017",41.052,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2017",138.909,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Not classified","2017",14.281,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2017",72.884,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2017",20.502,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2017",13.532,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2017",35.604,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Not classified","2017",3.246,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2017",164.225,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2017",40.985,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2017",30.81,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2017",80.721,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Not classified","2017",11.709,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2017",47.555,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2017",5.607,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2017",9.307,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2017",31.232,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Not classified","2017",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2017",78.808,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2017",7.806,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2017",10.242,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2017",58.188,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Household Sample Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Not classified","2017",2.572,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
